date,league,t1,t2,bet_type,bet_line,bet_result,ROI,fair_odds,odds,House,url,status,telegram,profit,game
6 Ago 2025 02:00,LCKC,OKSavingsBank BRION Challengers,Dplus KIA Challengers,under,total_inhibitors 1.5,3.0,41.18%,1.56,2.2,BET365,url não disponível,loss,,-1.0,2
6 Ago 2025 05:00,LCK,Hanwha Life Esports,Nongshim RedForce,under,total_dragons 4.5,4.0,14.34%,1.31,1.5,BET365,url não disponível,win,,0.5,1
6 Ago 2025 05:00,LCK,Hanwha Life Esports,Nongshim RedForce,over,total_kills 29.5,32.0,14.53%,1.6,1.83,BET365,url não disponível,win,,0.83,1
6 Ago 2025 05:00,LCK,Hanwha Life Esports,Nongshim RedForce,under,total_inhibitors 1.5,1.0,38.46%,1.04,1.44,BET365,url não disponível,win,,0.44,1
6 Ago 2025 05:00,LCK,Hanwha Life Esports,Nongshim RedForce,under,total_dragons 4.5,6.0,14.34%,1.31,1.5,BET365,url não disponível,loss,,-1.0,2
6 Ago 2025 05:00,LCK,Hanwha Life Esports,Nongshim RedForce,over,total_kills 29.5,35.0,14.53%,1.6,1.83,BET365,url não disponível,win,,0.83,2
6 Ago 2025 05:00,LCK,Hanwha Life Esports,Nongshim RedForce,under,total_inhibitors 1.5,2.0,38.46%,1.04,1.44,BET365,url não disponível,loss,,-1.0,2
6 Ago 2025 06:00,LPL,Bilibili Gaming,JD Gaming,under,total_kills 30.5,24.0,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,1
6 Ago 2025 06:00,LPL,Bilibili Gaming,JD Gaming,under,total_kills 30.5,24.0,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,2
6 Ago 2025 06:00,LPL,Bilibili Gaming,JD Gaming,under,total_kills 30.5,31.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,3
6 Ago 2025 08:00,LPL,Invictus Gaming,Anyone's Legend,under,total_towers 12.5,13.0,24.29%,1.26,1.57,BET365,url não disponível,loss,,-1.0,1
6 Ago 2025 08:00,LPL,Invictus Gaming,Anyone's Legend,under,total_inhibitors 1.5,1.0,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,1
6 Ago 2025 08:00,LPL,Invictus Gaming,Anyone's Legend,under,total_towers 12.5,13.0,24.29%,1.26,1.57,BET365,url não disponível,loss,,-1.0,2
6 Ago 2025 08:00,LPL,Invictus Gaming,Anyone's Legend,under,total_inhibitors 1.5,2.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,2
6 Ago 2025 15:00,RL,Zero Tenacity,Back2TheGame,under,total_towers 12.5,15.0,31.25%,1.6,2.1,BET365,url não disponível,loss,,-1.0,1
6 Ago 2025 15:00,RL,Zero Tenacity,Back2TheGame,under,total_kills 34.5,29.0,29.62%,1.41,1.83,BET365,url não disponível,win,,0.83,1
6 Ago 2025 15:00,RL,Zero Tenacity,Back2TheGame,under,total_towers 12.5,11.0,31.25%,1.6,2.1,BET365,url não disponível,win,,1.1,2
6 Ago 2025 15:00,RL,Zero Tenacity,Back2TheGame,under,total_kills 34.5,34.0,29.62%,1.41,1.83,BET365,url não disponível,win,,0.83,2
6 Ago 2025 16:00,LFL,Joblife,Ici Japon Corp. Esport,under,total_towers 12.5,11.0,14.82%,1.45,1.66,BET365,url não disponível,win,,0.66,1
6 Ago 2025 16:00,LFL,Joblife,Ici Japon Corp. Esport,under,total_kills 31.5,21.0,18.95%,1.54,1.83,BET365,url não disponível,win,,0.83,1
6 Ago 2025 16:00,LFL,Joblife,Ici Japon Corp. Esport,under,total_towers 12.5,14.0,14.82%,1.45,1.66,BET365,url não disponível,loss,,-1.0,2
6 Ago 2025 16:00,LFL,Joblife,Ici Japon Corp. Esport,under,total_kills 31.5,34.0,18.95%,1.54,1.83,BET365,url não disponível,loss,,-1.0,2
6 Ago 2025 16:00,LFL,Joblife,Ici Japon Corp. Esport,under,total_towers 12.5,13.0,14.82%,1.45,1.66,BET365,url não disponível,loss,,-1.0,3
6 Ago 2025 16:00,LFL,Joblife,Ici Japon Corp. Esport,under,total_kills 31.5,38.0,18.95%,1.54,1.83,BET365,url não disponível,loss,,-1.0,3
6 Ago 2025 18:00,NACL,Dorado Gaming,Blue Otter,under,total_kills 30.5,36.0,18.95%,1.54,1.83,BET365,url não disponível,loss,,-1.0,1
6 Ago 2025 20:00,NACL,Conviction,CCG Esports,under,total_kills 33.5,33.0,15.90%,1.58,1.83,BET365,url não disponível,win,,0.83,1
6 Ago 2025 22:00,NACL,Winthrop University,Luminosity Gaming,under,total_kills 32.5,33.0,37.25%,1.33,1.83,BET365,url não disponível,loss,,-1.0,1
7 Ago 2025 02:00,LCKC,DN Freecs Challengers,Nongshim Esports Academy,under,total_dragons 4.5,4.0,37.50%,1.82,2.5,BET365,url não disponível,win,,1.5,1
7 Ago 2025 02:00,LCKC,DN Freecs Challengers,Nongshim Esports Academy,under,total_towers 11.5,11.0,25.00%,1.6,2.0,BET365,url não disponível,win,,1.0,1
7 Ago 2025 02:00,LCKC,DN Freecs Challengers,Nongshim Esports Academy,under,game_duration 33.5,31.97,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,1
7 Ago 2025 02:00,LCKC,DN Freecs Challengers,Nongshim Esports Academy,under,total_inhibitors 1.5,1.0,63.17%,1.35,2.2,BET365,url não disponível,win,,1.2,1
7 Ago 2025 02:00,LCKC,DN Freecs Challengers,Nongshim Esports Academy,under,total_barons 1.5,1.0,27.50%,1.18,1.5,BET365,url não disponível,win,,0.5,1
7 Ago 2025 02:00,LCKC,DN Freecs Challengers,Nongshim Esports Academy,under,total_dragons 4.5,2.0,37.50%,1.82,2.5,BET365,url não disponível,win,,1.5,2
7 Ago 2025 02:00,LCKC,DN Freecs Challengers,Nongshim Esports Academy,under,total_towers 11.5,9.0,25.00%,1.6,2.0,BET365,url não disponível,win,,1.0,2
7 Ago 2025 02:00,LCKC,DN Freecs Challengers,Nongshim Esports Academy,under,game_duration 33.5,23.65,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,2
7 Ago 2025 02:00,LCKC,DN Freecs Challengers,Nongshim Esports Academy,under,total_inhibitors 1.5,1.0,63.17%,1.35,2.2,BET365,url não disponível,win,,1.2,2
7 Ago 2025 02:00,LCKC,DN Freecs Challengers,Nongshim Esports Academy,under,total_barons 1.5,0.0,27.50%,1.18,1.5,BET365,url não disponível,win,,0.5,2
7 Ago 2025 05:00,LCK,DRX,DN Freecs,over,total_dragons 4.5,6.0,27.19%,1.35,1.72,BET365,url não disponível,win,,0.72,1
7 Ago 2025 05:00,LCK,DRX,DN Freecs,under,total_inhibitors 1.5,1.0,27.63%,1.57,2.0,BET365,url não disponível,win,,1.0,1
7 Ago 2025 06:00,LPL,LNG Esports,LGD Gaming,under,total_dragons 4.5,5.0,18.53%,1.52,1.8,BET365,url não disponível,loss,,-1.0,1
7 Ago 2025 06:00,LPL,LNG Esports,LGD Gaming,under,total_towers 11.5,11.0,14.70%,1.4,1.61,BET365,url não disponível,win,,0.61,1
7 Ago 2025 06:00,LPL,LNG Esports,LGD Gaming,under,total_inhibitors 1.5,1.0,25.29%,1.46,1.83,BET365,url não disponível,win,,0.83,1
7 Ago 2025 06:00,LPL,LNG Esports,LGD Gaming,under,total_dragons 4.5,4.0,18.53%,1.52,1.8,BET365,url não disponível,win,,0.8,2
7 Ago 2025 06:00,LPL,LNG Esports,LGD Gaming,under,total_towers 11.5,12.0,14.70%,1.4,1.61,BET365,url não disponível,loss,,-1.0,2
7 Ago 2025 06:00,LPL,LNG Esports,LGD Gaming,under,total_inhibitors 1.5,1.0,25.29%,1.46,1.83,BET365,url não disponível,win,,0.83,2
7 Ago 2025 07:00,LCK,Gen.G,T1,under,total_dragons 4.5,4.0,26.50%,1.74,2.2,BET365,url não disponível,win,,1.2,1
7 Ago 2025 07:00,LCK,Gen.G,T1,under,total_towers 11.5,10.0,25.00%,1.6,2.0,BET365,url não disponível,win,,1.0,1
7 Ago 2025 07:00,LCK,Gen.G,T1,under,total_kills 30.5,21.0,18.95%,1.54,1.83,BET365,url não disponível,win,,0.83,1
7 Ago 2025 07:00,LCK,Gen.G,T1,under,game_duration 32.5,31.78,37.25%,1.33,1.83,BET365,url não disponível,win,,0.83,1
7 Ago 2025 07:00,LCK,Gen.G,T1,under,total_inhibitors 1.5,2.0,57.50%,1.43,2.25,BET365,url não disponível,loss,,-1.0,1
7 Ago 2025 07:00,LCK,Gen.G,T1,under,total_barons 1.5,1.0,15.60%,1.18,1.36,BET365,url não disponível,win,,0.36,1
7 Ago 2025 07:00,LCK,Gen.G,T1,under,total_dragons 4.5,4.0,26.50%,1.74,2.2,BET365,url não disponível,win,,1.2,2
7 Ago 2025 07:00,LCK,Gen.G,T1,under,total_towers 11.5,10.0,25.00%,1.6,2.0,BET365,url não disponível,win,,1.0,2
7 Ago 2025 07:00,LCK,Gen.G,T1,under,total_kills 30.5,32.0,18.95%,1.54,1.83,BET365,url não disponível,loss,,-1.0,2
7 Ago 2025 07:00,LCK,Gen.G,T1,under,game_duration 32.5,30.15,37.25%,1.33,1.83,BET365,url não disponível,win,,0.83,2
7 Ago 2025 07:00,LCK,Gen.G,T1,under,total_inhibitors 1.5,1.0,57.50%,1.43,2.25,BET365,url não disponível,win,,1.25,2
7 Ago 2025 07:00,LCK,Gen.G,T1,under,total_barons 1.5,1.0,15.60%,1.18,1.36,BET365,url não disponível,win,,0.36,2
7 Ago 2025 08:00,LPL,ThunderTalk Gaming,Ninjas in Pyjamas,under,total_inhibitors 1.5,1.0,23.53%,1.48,1.83,BET365,url não disponível,win,,0.83,1
7 Ago 2025 08:00,LPL,ThunderTalk Gaming,Ninjas in Pyjamas,under,total_inhibitors 1.5,2.0,23.53%,1.48,1.83,BET365,url não disponível,loss,,-1.0,2
7 Ago 2025 08:00,LPL,ThunderTalk Gaming,Ninjas in Pyjamas,under,total_inhibitors 1.5,1.0,23.53%,1.48,1.83,BET365,url não disponível,win,,0.83,3
7 Ago 2025 11:30,TCL,Beşiktaş Esports,Bushido Wildcats,over,total_inhibitors 1.5,1.0,24.50%,1.33,1.66,BET365,url não disponível,loss,,-1.0,1
7 Ago 2025 13:00,LFL,Solary,Ici Japon Corp. Esport,under,total_towers 12.5,12.0,14.71%,1.4,1.61,BET365,url não disponível,win,,0.61,1
7 Ago 2025 13:00,LFL,Solary,Ici Japon Corp. Esport,under,total_kills 33.5,22.0,22.38%,1.5,1.83,BET365,url não disponível,win,,0.83,1
7 Ago 2025 13:00,LFL,Solary,Ici Japon Corp. Esport,under,total_towers 12.5,9.0,14.71%,1.4,1.61,BET365,url não disponível,win,,0.61,2
7 Ago 2025 13:00,LFL,Solary,Ici Japon Corp. Esport,under,total_kills 33.5,26.0,22.38%,1.5,1.83,BET365,url não disponível,win,,0.83,2
7 Ago 2025 13:00,LFL,Team BDS Academy,Vitality.Bee,over,total_dragons 4.5,4.0,16.25%,1.55,1.8,BET365,url não disponível,loss,,-1.0,1
7 Ago 2025 13:00,LFL,Team BDS Academy,Vitality.Bee,over,total_dragons 4.5,3.0,16.25%,1.55,1.8,BET365,url não disponível,loss,,-1.0,2
7 Ago 2025 13:00,LFL,Team BDS Academy,Vitality.Bee,over,total_dragons 4.5,5.0,16.25%,1.55,1.8,BET365,url não disponível,win,,0.8,3
7 Ago 2025 13:00,LVP SL,UCAM Esports,LUA Gaming,under,total_kills 32.5,27.0,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,1
7 Ago 2025 13:00,LVP SL,UCAM Esports,LUA Gaming,under,game_duration 32.5,28.58,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,1
7 Ago 2025 13:00,LVP SL,UCAM Esports,LUA Gaming,over,total_barons 1.5,1.0,31.25%,2.67,3.5,BET365,url não disponível,loss,,-1.0,1
7 Ago 2025 13:00,LVP SL,UCAM Esports,LUA Gaming,under,total_kills 32.5,40.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,2
7 Ago 2025 13:00,LVP SL,UCAM Esports,LUA Gaming,under,game_duration 32.5,31.05,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,2
7 Ago 2025 13:00,LVP SL,UCAM Esports,LUA Gaming,over,total_barons 1.5,1.0,31.25%,2.67,3.5,BET365,url não disponível,loss,,-1.0,2
7 Ago 2025 13:00,LVP SL,UCAM Esports,LUA Gaming,under,total_kills 32.5,22.0,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,3
7 Ago 2025 13:00,LVP SL,UCAM Esports,LUA Gaming,under,game_duration 32.5,22.6,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,3
7 Ago 2025 13:00,LVP SL,UCAM Esports,LUA Gaming,over,total_barons 1.5,0.0,31.25%,2.67,3.5,BET365,url não disponível,loss,,-1.0,3
7 Ago 2025 13:30,TCL,The Forbidden Five,Papara SuperMassive,over,total_dragons 4.5,4.0,50.10%,1.58,2.37,BET365,url não disponível,loss,,-1.0,1
7 Ago 2025 13:30,TCL,The Forbidden Five,Papara SuperMassive,over,total_towers 12.5,10.0,17.90%,2.22,2.62,BET365,url não disponível,loss,,-1.0,1
7 Ago 2025 13:30,TCL,The Forbidden Five,Papara SuperMassive,over,total_barons 1.5,0.0,65.00%,2.73,4.5,BET365,url não disponível,loss,,-1.0,1
7 Ago 2025 14:00,ROL,Once Upon A Team,A One Man Army,under,total_kills 31.5,19.0,30.71%,1.4,1.83,BET365,url não disponível,win,,0.83,1
7 Ago 2025 14:00,ROL,Once Upon A Team,A One Man Army,under,total_kills 31.5,20.0,30.71%,1.4,1.83,BET365,url não disponível,win,,0.83,2
7 Ago 2025 14:30,TCL,ULF Esports,Misa Esports,under,total_dragons 4.5,5.0,15.50%,1.82,2.1,BET365,url não disponível,loss,,-1.0,1
7 Ago 2025 14:30,TCL,ULF Esports,Misa Esports,under,total_barons 1.5,1.0,22.40%,1.11,1.36,BET365,url não disponível,win,,0.36,1
7 Ago 2025 16:00,LFL,Galions,GameWard,under,total_kills 32.5,20.0,21.57%,1.51,1.83,BET365,url não disponível,win,,0.83,1
7 Ago 2025 16:00,LFL,Galions,GameWard,under,total_kills 32.5,23.0,21.57%,1.51,1.83,BET365,url não disponível,win,,0.83,2
7 Ago 2025 16:00,LFL,Karmine Corp Blue,Gentle Mates,under,total_kills 30.5,25.0,18.19%,1.55,1.83,BET365,url não disponível,win,,0.83,1
7 Ago 2025 16:00,LFL,Karmine Corp Blue,Gentle Mates,under,total_kills 30.5,32.0,18.19%,1.55,1.83,BET365,url não disponível,loss,,-1.0,2
7 Ago 2025 16:00,LFL,Karmine Corp Blue,Gentle Mates,under,total_kills 30.5,25.0,18.19%,1.55,1.83,BET365,url não disponível,win,,0.83,3
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,total_dragons 4.5,5.0,65.00%,1.33,2.2,BET365,url não disponível,loss,,-1.0,1
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,total_towers 12.5,13.0,65.00%,1.09,1.8,BET365,url não disponível,loss,,-1.0,1
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,game_duration 32.5,30.02,67.75%,1.09,1.83,BET365,url não disponível,win,,0.83,1
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,total_inhibitors 1.5,2.0,31.25%,1.71,2.25,BET365,url não disponível,loss,,-1.0,1
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,total_barons 1.5,1.0,19.17%,1.09,1.3,BET365,url não disponível,win,,0.3,1
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,total_dragons 4.5,6.0,65.00%,1.33,2.2,BET365,url não disponível,loss,,-1.0,2
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,total_towers 12.5,14.0,65.00%,1.09,1.8,BET365,url não disponível,loss,,-1.0,2
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,game_duration 32.5,38.27,67.75%,1.09,1.83,BET365,url não disponível,loss,,-1.0,2
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,total_inhibitors 1.5,2.0,31.25%,1.71,2.25,BET365,url não disponível,loss,,-1.0,2
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,total_barons 1.5,2.0,19.17%,1.09,1.3,BET365,url não disponível,loss,,-1.0,2
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,total_dragons 4.5,4.0,65.00%,1.33,2.2,BET365,url não disponível,win,,1.2,3
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,total_towers 12.5,10.0,65.00%,1.09,1.8,BET365,url não disponível,win,,0.8,3
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,game_duration 32.5,32.83,67.75%,1.09,1.83,BET365,url não disponível,loss,,-1.0,3
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,total_inhibitors 1.5,1.0,31.25%,1.71,2.25,BET365,url não disponível,win,,1.25,3
7 Ago 2025 16:00,NLC,Los Ratones,NORD Esports,under,total_barons 1.5,1.0,19.17%,1.09,1.3,BET365,url não disponível,win,,0.3,3
7 Ago 2025 16:00,NLC,Rich Gang,Verdant,under,total_dragons 4.5,4.0,31.25%,1.71,2.25,BET365,url não disponível,win,,1.25,1
7 Ago 2025 16:00,NLC,Rich Gang,Verdant,under,total_towers 12.5,11.0,26.67%,1.5,1.9,BET365,url não disponível,win,,0.9,1
7 Ago 2025 16:00,NLC,Rich Gang,Verdant,under,game_duration 31.5,33.42,22.00%,1.5,1.83,BET365,url não disponível,loss,,-1.0,1
7 Ago 2025 16:00,NLC,Rich Gang,Verdant,under,total_inhibitors 1.5,1.0,28.33%,1.71,2.2,BET365,url não disponível,win,,1.2,1
7 Ago 2025 16:00,NLC,Rich Gang,Verdant,under,total_barons 1.5,1.0,10.83%,1.2,1.33,BET365,url não disponível,win,,0.33,1
7 Ago 2025 16:00,NLC,Rich Gang,Verdant,under,total_dragons 4.5,4.0,31.25%,1.71,2.25,BET365,url não disponível,win,,1.25,2
7 Ago 2025 16:00,NLC,Rich Gang,Verdant,under,total_towers 12.5,12.0,26.67%,1.5,1.9,BET365,url não disponível,win,,0.9,2
7 Ago 2025 16:00,NLC,Rich Gang,Verdant,under,game_duration 31.5,31.7,22.00%,1.5,1.83,BET365,url não disponível,loss,,-1.0,2
7 Ago 2025 16:00,NLC,Rich Gang,Verdant,under,total_inhibitors 1.5,1.0,28.33%,1.71,2.2,BET365,url não disponível,win,,1.2,2
7 Ago 2025 16:00,NLC,Rich Gang,Verdant,under,total_barons 1.5,1.0,10.83%,1.2,1.33,BET365,url não disponível,win,,0.33,2
8 Ago 2025 02:00,LCKC,BNK FEARX Youth,DRX Challengers,under,total_dragons 4.5,5.0,15.24%,2.06,2.37,BET365,url não disponível,loss,,-1.0,1
8 Ago 2025 02:00,LCKC,BNK FEARX Youth,DRX Challengers,under,total_dragons 4.5,4.0,15.24%,2.06,2.37,BET365,url não disponível,win,,1.37,2
8 Ago 2025 02:00,LCKC,BNK FEARX Youth,DRX Challengers,under,total_dragons 4.5,6.0,15.24%,2.06,2.37,BET365,url não disponível,loss,,-1.0,3
8 Ago 2025 02:00,LCKC,Hanwha Life Esports Challengers,Dplus KIA Challengers,under,total_towers 12.5,10.0,42.45%,1.28,1.83,BET365,url não disponível,win,,0.83,1
8 Ago 2025 02:00,LCKC,Hanwha Life Esports Challengers,Dplus KIA Challengers,under,total_inhibitors 1.5,1.0,14.11%,1.6,1.83,BET365,url não disponível,win,,0.83,1
8 Ago 2025 02:00,LCKC,Hanwha Life Esports Challengers,Dplus KIA Challengers,under,total_towers 12.5,11.0,42.45%,1.28,1.83,BET365,url não disponível,win,,0.83,2
8 Ago 2025 02:00,LCKC,Hanwha Life Esports Challengers,Dplus KIA Challengers,under,total_inhibitors 1.5,1.0,14.11%,1.6,1.83,BET365,url não disponível,win,,0.83,2
8 Ago 2025 06:00,LPL,Ultra Prime,LNG Esports,under,total_towers 11.5,10.0,18.51%,1.4,1.66,BET365,url não disponível,win,,0.66,1
8 Ago 2025 06:00,LPL,Ultra Prime,LNG Esports,under,total_inhibitors 1.5,1.0,25.56%,1.46,1.83,BET365,url não disponível,win,,0.83,1
8 Ago 2025 06:00,LPL,Ultra Prime,LNG Esports,under,total_towers 11.5,11.0,18.51%,1.4,1.66,BET365,url não disponível,win,,0.66,2
8 Ago 2025 06:00,LPL,Ultra Prime,LNG Esports,under,total_inhibitors 1.5,1.0,25.56%,1.46,1.83,BET365,url não disponível,win,,0.83,2
8 Ago 2025 06:00,LPL,Ultra Prime,LNG Esports,under,total_towers 11.5,14.0,18.51%,1.4,1.66,BET365,url não disponível,loss,,-1.0,3
8 Ago 2025 06:00,LPL,Ultra Prime,LNG Esports,under,total_inhibitors 1.5,2.0,25.56%,1.46,1.83,BET365,url não disponível,loss,,-1.0,3
8 Ago 2025 07:00,LCK,KT Rolster,Hanwha Life Esports,under,total_inhibitors 1.5,1.0,57.78%,1.27,2.0,BET365,url não disponível,win,,1.0,1
8 Ago 2025 07:00,LCK,KT Rolster,Hanwha Life Esports,under,total_inhibitors 1.5,3.0,57.78%,1.27,2.0,BET365,url não disponível,loss,,-1.0,2
8 Ago 2025 08:00,LPL,Anyone's Legend,FunPlus Phoenix,under,total_towers 11.5,10.0,16.63%,1.35,1.57,BET365,url não disponível,win,,0.57,1
8 Ago 2025 08:00,LPL,Anyone's Legend,FunPlus Phoenix,under,total_towers 11.5,14.0,16.63%,1.35,1.57,BET365,url não disponível,loss,,-1.0,2
8 Ago 2025 08:00,LPL,Anyone's Legend,FunPlus Phoenix,under,total_towers 11.5,12.0,16.63%,1.35,1.57,BET365,url não disponível,loss,,-1.0,3
8 Ago 2025 12:30,TCL,Bushido Wildcats,The Forbidden Five,over,total_dragons 4.5,2.0,30.35%,1.82,2.37,BET365,url não disponível,loss,,-1.0,1
8 Ago 2025 12:30,TCL,Bushido Wildcats,The Forbidden Five,over,total_towers 12.5,12.0,17.90%,2.22,2.62,BET365,url não disponível,loss,,-1.0,1
8 Ago 2025 12:30,TCL,Bushido Wildcats,The Forbidden Five,over,total_kills 28.5,31.0,34.20%,1.36,1.83,BET365,url não disponível,win,,0.83,1
8 Ago 2025 12:30,TCL,Bushido Wildcats,The Forbidden Five,over,game_duration 29.5,23.63,52.50%,1.2,1.83,BET365,url não disponível,loss,,-1.0,1
8 Ago 2025 12:30,TCL,Bushido Wildcats,The Forbidden Five,over,total_inhibitors 1.5,3.0,21.73%,1.36,1.66,BET365,url não disponível,win,,0.66,1
8 Ago 2025 12:30,TCL,Bushido Wildcats,The Forbidden Five,over,total_barons 1.5,0.0,65.00%,2.73,4.5,BET365,url não disponível,loss,,-1.0,1
8 Ago 2025 13:00,NLC,Bulldog Esports,Lundqvist Lightside,under,game_duration 31.5,31.57,37.25%,1.33,1.83,BET365,url não disponível,loss,,-1.0,1
8 Ago 2025 13:00,NLC,Bulldog Esports,Lundqvist Lightside,under,game_duration 31.5,27.7,37.25%,1.33,1.83,BET365,url não disponível,win,,0.83,2
8 Ago 2025 13:00,NLC,Bulldog Esports,Lundqvist Lightside,under,game_duration 31.5,28.47,37.25%,1.33,1.83,BET365,url não disponível,win,,0.83,3
8 Ago 2025 13:00,NLC,Bulldog Esports,Lundqvist Lightside,under,game_duration 31.5,31.0,37.25%,1.33,1.83,BET365,url não disponível,win,,0.83,4
8 Ago 2025 13:00,LFL,GameWard,Vitality.Bee,over,total_dragons 4.5,4.0,20.53%,1.52,1.83,BET365,url não disponível,loss,,-1.0,1
8 Ago 2025 13:00,LFL,GameWard,Vitality.Bee,over,total_dragons 4.5,4.0,20.53%,1.52,1.83,BET365,url não disponível,loss,,-1.0,2
8 Ago 2025 13:00,LFL,GameWard,Vitality.Bee,over,total_dragons 4.5,5.0,20.53%,1.52,1.83,BET365,url não disponível,win,,0.83,3
8 Ago 2025 13:30,TCL,Misa Esports,BoostGate Esports,over,game_duration 29.5,32.5,29.00%,1.4,1.8,BET365,url não disponível,win,,0.8,1
8 Ago 2025 13:30,TCL,Misa Esports,BoostGate Esports,over,total_inhibitors 1.5,1.0,18.97%,1.4,1.66,BET365,url não disponível,loss,,-1.0,1
8 Ago 2025 21:00,NACL,Conviction,Supernova,under,total_kills 33.5,25.0,39.43%,1.31,1.83,BET365,url não disponível,win,,0.83,1
9 Ago 2025 05:00,LCK,DRX,OKSavingsBank BRION,over,total_dragons 4.5,4.0,23.75%,1.21,1.5,BET365,url não disponível,loss,,-1.0,1
9 Ago 2025 05:00,LCK,DRX,OKSavingsBank BRION,under,total_inhibitors 1.5,2.0,59.38%,1.41,2.25,BET365,url não disponível,loss,,-1.0,1
9 Ago 2025 05:00,LCK,DRX,OKSavingsBank BRION,over,total_dragons 4.5,4.0,23.75%,1.21,1.5,BET365,url não disponível,loss,,-1.0,2
9 Ago 2025 05:00,LCK,DRX,OKSavingsBank BRION,under,total_inhibitors 1.5,1.0,59.38%,1.41,2.25,BET365,url não disponível,win,,1.25,2
9 Ago 2025 05:00,LCK,DRX,OKSavingsBank BRION,over,total_dragons 4.5,4.0,23.75%,1.21,1.5,BET365,url não disponível,loss,,-1.0,3
9 Ago 2025 05:00,LCK,DRX,OKSavingsBank BRION,under,total_inhibitors 1.5,1.0,59.38%,1.41,2.25,BET365,url não disponível,win,,1.25,3
9 Ago 2025 06:30,LCP,MGN Vikings Esports,Chiefs Esports Club,over,total_towers 11.5,10.0,31.25%,1.6,2.1,BET365,url não disponível,loss,,-1.0,1
9 Ago 2025 06:30,LCP,MGN Vikings Esports,Chiefs Esports Club,under,total_kills 26.5,16.0,37.25%,1.33,1.83,BET365,url não disponível,win,,0.83,1
9 Ago 2025 06:30,LCP,MGN Vikings Esports,Chiefs Esports Club,over,game_duration 29.5,27.97,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,1
9 Ago 2025 06:30,LCP,MGN Vikings Esports,Chiefs Esports Club,under,total_inhibitors 1.5,2.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,1
9 Ago 2025 06:30,LCP,MGN Vikings Esports,Chiefs Esports Club,over,total_barons 1.5,1.0,166.67%,3.0,8.0,BET365,url não disponível,loss,,-1.0,1
9 Ago 2025 06:30,LCP,MGN Vikings Esports,Chiefs Esports Club,over,total_towers 11.5,12.0,31.25%,1.6,2.1,BET365,url não disponível,win,,1.1,2
9 Ago 2025 06:30,LCP,MGN Vikings Esports,Chiefs Esports Club,under,total_kills 26.5,17.0,37.25%,1.33,1.83,BET365,url não disponível,win,,0.83,2
9 Ago 2025 06:30,LCP,MGN Vikings Esports,Chiefs Esports Club,over,game_duration 29.5,30.82,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,2
9 Ago 2025 06:30,LCP,MGN Vikings Esports,Chiefs Esports Club,under,total_inhibitors 1.5,1.0,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,2
9 Ago 2025 06:30,LCP,MGN Vikings Esports,Chiefs Esports Club,over,total_barons 1.5,1.0,166.67%,3.0,8.0,BET365,url não disponível,loss,,-1.0,2
9 Ago 2025 06:30,LCP,MGN Vikings Esports,Chiefs Esports Club,over,total_towers 11.5,10.0,31.25%,1.6,2.1,BET365,url não disponível,loss,,-1.0,3
9 Ago 2025 06:30,LCP,MGN Vikings Esports,Chiefs Esports Club,under,total_kills 26.5,22.0,37.25%,1.33,1.83,BET365,url não disponível,win,,0.83,3
9 Ago 2025 06:30,LCP,MGN Vikings Esports,Chiefs Esports Club,over,game_duration 29.5,31.15,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,3
9 Ago 2025 06:30,LCP,MGN Vikings Esports,Chiefs Esports Club,under,total_inhibitors 1.5,2.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,3
